"agency_cd"	"site_no"	"station_nm"	"site_tp_cd"	"lat_va"	"long_va"	"dec_lat_va"	"dec_long_va"	"coord_meth_cd"	"coord_acy_cd"	"coord_datum_cd"	"dec_coord_datum_cd"	"district_cd"	"state_cd"	"county_cd"	"country_cd"	"land_net_ds"	"map_nm"	"map_scale_fc"	"alt_va"	"alt_meth_cd"	"alt_acy_va"	"alt_datum_cd"	"huc_cd"	"basin_cd"	"topo_cd"	"instruments_cd"	"construction_dt"	"inventory_dt"	"drain_area_va"	"contrib_drain_area_va"	"tz_cd"	"local_time_fg"	"reliability_cd"	"gw_file_cd"	"nat_aqfr_cd"	"aqfr_cd"	"aqfr_type_cd"	"well_depth_va"	"hole_depth_va"	"depth_src_cd"	"project_no"	"coords.x1"	"coords.x2"	"optional"
"209"	"USGS"	"03548000"	"HIWASSEE RIVER BELOW HAYESVILLE, NC"	"ST"	350447	834954	35.0798109	-83.831565	"M"	"S"	"NAD27"	"NAD83"	"37"	"37"	"043"	"US"	NA	NA	NA	1760.33	"M"	1	"NGVD29"	"06020002"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	252	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.831565	35.0798109	TRUE
"210"	"USGS"	"03550000"	"VALLEY RIVER AT TOMOTLA, NC"	"ST"	350820	835850	35.13888889	-83.9805556	"G"	"S"	"NAD83"	"NAD83"	"37"	"37"	"039"	"US"	NA	"MARBLE, NC"	NA	1556.46	"L"	0.01	"NGVD29"	"06020002"	"12"	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	104	NA	"EST"	"Y"	NA	"NYNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.9805556	35.13888889	TRUE
"211"	"USGS"	"03550500"	"NOTTELY RIVER NEAR BLAIRSVILLE, GA"	"ST"	345028	835610	34.8412001	-83.93601899	"M"	"U"	"NAD27"	"NAD83"	"13"	"13"	"291"	"US"	NA	"COOSA BALD, GA"	"  24000"	1810.47	"L"	0.01	"NGVD29"	"06020002"	NA	NA	"NNNNYNYNNNNNNYNNNNNNNNNNNNNNNN"	NA	NA	74.8	74.8	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-83.93601899	34.8412001	TRUE
"212"	"USGS"	"03554000"	"NOTTELY RIVER NEAR RANGER, NC"	"ST"	350137	840655	35.02702706	-84.1151899	"M"	"S"	"NAD27"	"NAD83"	"37"	"37"	"039"	"US"	NA	NA	NA	1544.28	"M"	1	"NGVD29"	"06020002"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	272	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.1151899	35.02702706	TRUE
"213"	"USGS"	"03556000"	"TURTLETOWN CREEK AT TURTLETOWN, TN"	"ST"	350759.71	842036	35.1333308	-84.3432559	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"139"	"US"	NA	NA	NA	1490.61	"U"	0.1	"NGVD29"	"06020002"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	26.9	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.3432559	35.1333308	TRUE
"214"	"USGS"	"03557000"	"HIWASSEE RIVER NEAR RELIANCE, TENN."	"ST"	351320	843134	35.2222957	-84.5260416	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"139"	"US"	NA	NA	NA	718.34	"U"	0.1	"NGVD29"	"06020002"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	1223	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.5260416	35.2222957	TRUE
"215"	"USGS"	"03560000"	"FIGHTINGTOWN CREEK AT MCCAYSVILLE, GA"	"ST"	345853	842312	34.98146919	-84.38659	"M"	"U"	"NAD27"	"NAD83"	"13"	"13"	"111"	"US"	NA	"EPWORTH, GATN"	"  24000"	1449.75	"L"	0.01	"NGVD29"	"06020003"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	70.9	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.38659	34.98146919	TRUE
"216"	"USGS"	"03561500"	"OCOEE RIVER AT MCHARG, TENN."	"ST"	350038.23	842442.05	35.01069895	-84.41160499	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"139"	"US"	NA	NA	NA	1427.16	"U"	0.1	"NGVD29"	"06020003"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	447	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.41160499	35.01069895	TRUE
"217"	"USGS"	"03563000"	"OCOEE RIVER AT EMF, TN"	"ST"	350548.64	843207.91	35.0969208	-84.53546059	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"139"	"US"	NA	NA	NA	837.88	"U"	0.1	"NGVD29"	"06020003"	NA	NA	"YNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	524	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.53546059	35.0969208	TRUE
"218"	"USGS"	"03565040"	"CHESTUEE CREEK ABOVE ENGLEWOOD, TN"	"ST"	352623.31	842651.97	35.43988309	-84.44769639	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"107"	"US"	NA	NA	NA	835.53	"U"	0.1	"NGVD29"	"06020002"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	14.8	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.44769639	35.43988309	TRUE
"219"	"USGS"	"03565120"	"CHESTUEE CREEK AT ZION HILL, TN"	"ST"	352404.71	843120.05	35.4013819	-84.5221667	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"107"	"US"	NA	NA	NA	778.49	"U"	0.1	"NGVD29"	"06020002"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	37.8	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.5221667	35.4013819	TRUE
"220"	"USGS"	"03565160"	"MIDDLE CR BELOW HWY 39 NR ENGLEWOOD, TN"	"ST"	352513.56	843113.43	35.420507	-84.5203277	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"107"	"US"	NA	NA	NA	775.67	"U"	0.1	"NGVD29"	"06020002"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	32.7	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.5203277	35.420507	TRUE
"221"	"USGS"	"03565250"	"CHESTUEE CREEK AT DENTVILLE TENN (TVA)"	"ST"	351657.89	843631.57	35.28282028	-84.60870379	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"107"	"US"	NA	NA	NA	723.02	"U"	0.1	"NGVD29"	"06020002"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	114	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.60870379	35.28282028	TRUE
"222"	"USGS"	"03565300"	"SOUTH CHESTUEE CREEK NEAR BENTON, TN"	"ST"	351001.74	844257.9	35.1672244	-84.7160217	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"011"	"US"	NA	NA	NA	712.14	"U"	0.1	"NGVD29"	"06020002"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	31.8	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.7160217	35.1672244	TRUE
"223"	"USGS"	"03565500"	"OOSTANAULA CREEK NEAR SANFORD, TN"	"ST"	351939.21	844218.6	35.3276313	-84.7051057	"M"	"S"	"NAD27"	"NAD83"	"47"	"47"	"107"	"US"	NA	NA	NA	716.51	"U"	0.1	"NGVD29"	"06020002"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	57	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	"100"	-84.7051057	35.3276313	TRUE
"224"	"USGS"	"03566000"	"HIWASSEE RIVER AT CHARLESTON, TN"	"ST"	351742.27	844536.05	35.29514804	-84.759955	"M"	"S"	"NAD27"	"NAD83"	"47"	"47"	"011"	"US"	NA	NA	NA	665.56	"U"	0.1	"NGVD29"	"06020002"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	2298	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-84.759955	35.29514804	TRUE
"225"	"USGS"	"03566420"	"WOLFTEVER CREEK NEAR OOLTEWAH, TN"	"ST"	350343.51	850359.21	35.06216036	-85.0663978	"M"	"S"	"NAD27"	"NAD83"	"47"	"47"	"065"	"US"	NA	NA	NA	755.08	"U"	0.1	"NGVD29"	"06020001"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	18.8	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-85.0663978	35.06216036	TRUE
"226"	"USGS"	"03567500"	"SOUTH CHICKAMAUGA CREEK NEAR CHICKAMAUGA, TN"	"ST"	350050.57	851223.91	35.0141218	-85.2065961	"M"	"S"	"NAD27"	"NAD83"	"47"	"47"	"065"	"US"	NA	NA	NA	644.12	"U"	0.1	"NGVD29"	"06020001"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	428	NA	"EST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-85.2065961	35.0141218	TRUE
"227"	"USGS"	"03571000"	"SEQUATCHIE RIVER NEAR WHITWELL, TN"	"ST"	351223.42	852949.68	35.20657915	-85.4970983	"M"	"S"	"NAD27"	"NAD83"	"47"	"47"	"115"	"US"	NA	NA	NA	632.73	"U"	0.1	"NGVD29"	"06020004"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	402	384	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-85.4970983	35.20657915	TRUE
"228"	"USGS"	"03572110"	"CROW CREEK AT BASS"	"ST"	345603	855503	34.93424968	-85.9174783	"M"	"U"	"NAD27"	"NAD83"	"01"	"01"	"071"	"US"	NA	NA	NA	598.76	"U"	0.01	"NGVD29"	"06030001"	NA	NA	"YNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	131	131	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-85.9174783	34.93424968	TRUE
"229"	"USGS"	"03572900"	"TOWN CREEK NEAR GERALDINE AL"	"ST"	342242	855925	34.3784235	-85.9902524	"M"	"U"	"NAD27"	"NAD83"	"01"	"01"	"049"	"US"	NA	NA	NA	1000	"U"	0.01	"NGVD29"	"06030001"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	141	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-85.9902524	34.3784235	TRUE
"230"	"USGS"	"03574500"	"PAINT ROCK RIVER NEAR WOODVILLE AL"	"ST"	343727	861823	34.6242547	-86.3063737	"M"	"U"	"NAD27"	"NAD83"	"01"	"01"	"071"	"US"	NA	NA	NA	570.95	"U"	0.01	"NGVD29"	"06030002"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	320	320	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-86.3063737	34.6242547	TRUE
"231"	"USGS"	"03575000"	"FLINT RIVER NEAR CHASE AL"	"ST"	344922	862859	34.82286756	-86.4830456	"M"	"U"	"NAD27"	"NAD83"	"01"	"01"	"089"	"US"	NA	NA	NA	640.37	"U"	0.01	"NGVD29"	"06030002"	NA	NA	"YNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	342	342	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-86.4830456	34.82286756	TRUE
"232"	"USGS"	"03575830"	"INDIAN CREEK NEAR MADISON AL"	"ST"	344150	864200	34.6973134	-86.6999967	"M"	"U"	"NAD27"	"NAD83"	"01"	"01"	"089"	"US"	NA	NA	NA	601.32	"U"	0.01	"NGVD29"	"06030002"	NA	NA	"YNNNYNNNNNNNNYNNNNNNNNNNNNNNNN"	NA	NA	49	49	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-86.6999967	34.6973134	TRUE
"233"	"USGS"	"03576148"	"COTACO CREEK AT FLORETTE AL"	"ST"	342449	864116	34.4137049	-86.687774	"M"	"U"	"NAD27"	"NAD83"	"01"	"01"	"103"	"US"	NA	NA	NA	570	"U"	0.01	"NGVD29"	"06030002"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	136	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-86.687774	34.4137049	TRUE
"234"	"USGS"	"03576250"	"LIMESTONE CREEK NEAR ATHENS AL"	"ST"	344506	864924	34.751757	-86.8233348	"M"	"S"	"NAD27"	"NAD83"	"01"	"01"	"083"	"US"	NA	NA	NA	626.34	"L"	0.1	"NGVD29"	"06030002"	NA	NA	"YNNNYNNNNNNNNYNNNNNNNNNNNNNNNN"	NA	NA	119	119	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-86.8233348	34.751757	TRUE
"235"	"USGS"	"03576500"	"FLINT CREEK NEAR FALKVILLE AL"	"ST"	342223	865601	34.37315189	-86.933617	"M"	"U"	"NAD27"	"NAD83"	"01"	"01"	"103"	"US"	NA	NA	NA	572.59	"U"	0.01	"NGVD29"	"06030002"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	86.3	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-86.933617	34.37315189	TRUE
"236"	"USGS"	"03577000"	"WEST FLINT CREEK NEAR OAKVILLE AL"	"ST"	342835	870830	34.4764839	-87.1416814	"M"	"U"	"NAD27"	"NAD83"	"01"	"01"	"079"	"US"	NA	NA	NA	576.59	"U"	0.01	"NGVD29"	"06030002"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	87.6	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-87.1416814	34.4764839	TRUE
"237"	"USGS"	"03578000"	"ELK RIVER NEAR PELHAM, TN"	"ST"	351748.19	855211.19	35.29679918	-85.8697528	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"061"	"US"	NA	NA	NA	981.62	"U"	0.1	"NGVD29"	"06030003"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	65.6	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-85.8697528	35.29679918	TRUE
"238"	"USGS"	"03578500"	"BRADLEY CREEK NR PRAIRIE PLAINS, TENN."	"ST"	352122.41	855844.61	35.35630454	-85.9790412	"M"	"H"	"NAD27"	"NAD83"	"47"	"47"	"031"	"US"	NA	NA	NA	968.13	"U"	0.1	"NGVD29"	"06030003"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	41.3	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-85.9790412	35.35630454	TRUE
"239"	"USGS"	"03579100"	"ELK RIVER NEAR ESTILL SPRINGS, TN"	"ST"	351709.54	860619.62	35.28606458	-86.1054356	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"051"	"US"	NA	NA	NA	886.43	"U"	0.1	"NGVD29"	"06030003"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	275	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-86.1054356	35.28606458	TRUE
"240"	"USGS"	"03582000"	"ELK RIVER ABOVE FAYETTEVILLE, TENN."	"ST"	350804	863223	35.1345274	-86.5397166	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"103"	"US"	NA	NA	NA	650.65	"U"	0.1	"NAVD88"	"06030003"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	827	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-86.5397166	35.1345274	TRUE
"241"	"USGS"	"03584000"	"RICHLAND CREEK NEAR PULASKI, TN"	"ST"	351251	870605	35.21424675	-87.1013993	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"055"	"US"	NA	NA	NA	642.54	"U"	0.1	"NGVD29"	"06030004"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	366	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-87.1013993	35.21424675	TRUE
"242"	"USGS"	"03584500"	"ELK RIVER NEAR PROSPECT, TN"	"ST"	350139	865652	35.02758336	-86.9477836	"M"	"S"	"NAD27"	"NAD83"	"47"	"47"	"055"	"US"	NA	NA	NA	563.29	"U"	0.1	"NGVD29"	"06030004"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	1784	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-86.9477836	35.02758336	TRUE
"243"	"USGS"	"03585300"	"SUGAR CREEK NEAR GOOD SPRINGS AL"	"ST"	345640	870920	34.94452894	-87.1555695	"M"	"U"	"NAD27"	"NAD83"	"01"	"01"	"083"	"US"	NA	NA	NA	575	"U"	0.01	"NGVD29"	"06030004"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	152	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-87.1555695	34.94452894	TRUE
"244"	"USGS"	"03586500"	"BIG NANCE CREEK AT COURTLAND AL"	"ST"	344012	871902	34.67009046	-87.3172429	"M"	"U"	"NAD27"	"NAD83"	"01"	"01"	"079"	"US"	NA	NA	NA	537.6	"U"	0.01	"NGVD29"	"06030005"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	166	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-87.3172429	34.67009046	TRUE
"245"	"USGS"	"03588000"	"SHOAL CREEK AT LAWRENCEBURG, TN"	"ST"	351440	872102	35.24452449	-87.3505725	"M"	"S"	"NAD27"	"NAD83"	"47"	"47"	"099"	"US"	NA	NA	NA	784.41	"U"	0.1	"NGVD29"	"06030005"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	55.4	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-87.3505725	35.24452449	TRUE
"246"	"USGS"	"03588400"	"CHISHOLM CREEK AT WESTPOINT, TN"	"ST"	350804.38	873144.71	35.13463096	-87.5291077	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"099"	"US"	NA	NA	NA	600.22	"U"	0.1	"NGVD29"	"06030005"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	43	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-87.5291077	35.13463096	TRUE
"247"	"USGS"	"03588500"	"SHOAL CREEK AT IRON CITY, TN"	"ST"	350126.54	873444.43	35.02412144	-87.5790326	"M"	"S"	"NAD27"	"NAD83"	"47"	"47"	"099"	"US"	NA	NA	NA	534.22	"U"	0.1	"NGVD29"	"06030005"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	348	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-87.5790326	35.02412144	TRUE
"248"	"USGS"	"03590000"	"CYPRESS CREEK NEAR FLORENCE AL"	"ST"	344828	874202	34.8078655	-87.7005847	"M"	"U"	"NAD27"	"NAD83"	"01"	"01"	"077"	"US"	NA	NA	NA	423.78	"U"	0.01	"NGVD29"	"06030005"	NA	NA	"YNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	209	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-87.7005847	34.8078655	TRUE
"249"	"USGS"	"03591800"	"BEAR CREEK NEAR HACKLEBURG AL"	"ST"	341701	874626	34.28370839	-87.7739189	"M"	"U"	"NAD27"	"NAD83"	"01"	"01"	"093"	"US"	NA	NA	NA	646.5	"U"	0.01	"NGVD29"	"06030006"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	143	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-87.7739189	34.28370839	TRUE
"250"	"USGS"	"03592000"	"BEAR CREEK NEAR RED BAY, AL."	"ST"	342638	880656	34.4439866	-88.1155963	"M"	"U"	"NAD27"	"NAD83"	"01"	"01"	"059"	"US"	NA	NA	NA	506.42	"U"	0.01	"NGVD29"	"06030006"	NA	NA	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	263	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.1155963	34.4439866	TRUE
"251"	"USGS"	"03592200"	"CEDAR CREEK NEAR PLEASANT SITE AL"	"ST"	343256	880109	34.54898389	-88.0192056	"M"	"U"	"NAD27"	"NAD83"	"01"	"01"	"059"	"US"	NA	NA	NA	482.67	"U"	0.01	"NGVD29"	"06030006"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	189	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.0192056	34.54898389	TRUE
"252"	"USGS"	"03592300"	"LITTLE BEAR CREEK NEAR HALLTOWN AL"	"ST"	342919	880207	34.48870756	-88.0353172	"M"	"U"	"NAD27"	"NAD83"	"01"	"01"	"059"	"US"	NA	NA	NA	499.3	"U"	0.01	"NGVD29"	"06030006"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	78.2	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.0353172	34.48870756	TRUE
"253"	"USGS"	"03592500"	"BEAR CREEK AT BISHOP,AL."	"ST"	343921	880721	34.65592635	-88.1225408	"M"	"U"	"NAD27"	"NAD83"	"01"	"01"	"033"	"US"	"SW    S4  T5S   R15W"	"BISHOP,ALA MISS 227C"	"     24"	419.91	"U"	0.01	"NGVD29"	"06030006"	NA	"C"	"NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	"20140708"	667	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.1225408	34.65592635	TRUE
"254"	"USGS"	"03592718"	"LITTLE YELLOW CREEK EAST NR BURNSVILLE, MS"	"ST"	345008	881717	34.83555556	-88.2880556	"G"	"5"	"NAD83"	"NAD83"	"28"	"28"	"141"	"US"	"  SENWS 07T03S  R10E  I"	"036D BURNSVILLE"	"  24000"	429.51	"L"	0.1	"NGVD29"	"06030005"	NA	"C"	"NNNNYNNNNYNNNNNNNNNNNNNNNNNNNN"	NA	"19730516"	24.7	24.7	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	"452800100"	-88.2880556	34.83555556	TRUE
"255"	"USGS"	"03592800"	"YELLOW CREEK NR DOSKIE, MS"	"ST"	345402	881735	34.9006439	-88.2930987	"M"	"F"	"NAD27"	"NAD83"	"28"	"28"	"141"	"US"	NA	NA	NA	421.12	"U"	10	"NGVD29"	"06030005"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	143	143	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.2930987	34.9006439	TRUE
"256"	"USGS"	"03593300"	"SNAKE CREEK NEAR ADAMSVILLE TENN (TVA)"	"ST"	351311	882536	35.21980399	-88.4267088	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"109"	"US"	NA	"STANTONVILLE"	"  24000"	386	"U"	0.1	"NGVD29"	"06040001"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	49.4	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.4267088	35.21980399	TRUE
"257"	"USGS"	"03594040"	"TURKEY CREEK NEAR SAVANNAH TENN (TVA)"	"ST"	351345	881138	35.2292474	-88.193924	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"071"	"US"	NA	"SAVANNAH"	"  24000"	378	"U"	0.1	"NGVD29"	"06040001"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	53.7	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.193924	35.2292474	TRUE
"258"	"USGS"	"03594058"	"WHITE OAK CR NEAR MILLEDGEVILLE TENN (TVA)"	"ST"	352220.65	882302.1	35.37248045	-88.3839589	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"109"	"US"	NA	"LEAPWOOD"	"  24000"	385	"U"	0.1	"NGVD29"	"06040001"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	46.1	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.3839589	35.37248045	TRUE
"259"	"USGS"	"03594120"	"MIDDLETON CREEK NEAR MILLEDGEVILLE TENN (TVA)"	"ST"	352458.24	882138.82	35.41625414	-88.3608253	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"071"	"US"	NA	NA	NA	387	"U"	0.1	"NGVD29"	"06040001"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	45.5	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.3608253	35.41625414	TRUE
"260"	"USGS"	"03594160"	"INDIAN CREEK NEAR CERRO GORDO TENN (TVA)"	"ST"	351824.51	880730.83	35.30688654	-88.1252634	"M"	"U"	"NAD27"	"NAD83"	"47"	"47"	"071"	"US"	NA	NA	NA	391	"U"	0.1	"NGVD29"	"06040001"	NA	NA	"NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN"	NA	NA	201	NA	"CST"	"Y"	NA	"NNNNNNNN"	NA	NA	NA	NA	NA	NA	NA	-88.1252634	35.30688654	TRUE
